time,seconds_elapsed,relativeAltitude,pressure
1760795709899902500,5096.77490234375,400.68402099609375,921.7184448242188
1760795710843069400,5097.718069335938,399.38665771484375,921.86279296875
1760795711786344200,5098.661344238281,398.27947998046875,921.9859313964844
1760795712729540400,5099.604540283203,397.4788818359375,922.0753479003906
1760795713672866300,5100.547866210937,397.02178955078125,922.1260070800781
1760795714615979300,5101.490979248047,397.02178955078125,922.1260070800781
1760795715559198500,5102.434198486329,397.08782958984375,922.1188354492188
1760795716502516200,5103.377516113282,397.64007568359375,922.0571899414062
1760795717445581300,5104.320581298828,398.260986328125,921.9882965087891
1760795718388879400,5105.263879394532,398.63885498046875,921.9461822509766
1760795719332158200,5106.207158203125,398.9189453125,921.9147491455078
1760795720275527200,5107.1505270996095,398.9189453125,921.9147491455078
1760795721218718200,5108.093718261719,398.80267333984375,921.9277954101562
1760795722161839400,5109.036839355469,398.2557373046875,921.9886016845703
1760795723105067300,5109.980067382812,397.84881591796875,922.0340728759766
1760795724048271000,5110.923270996093,397.156494140625,922.1112060546875
1760795724991547400,5111.866547363281,396.32421875,922.2038269042969
1760795725934758100,5112.809758056641,395.45489501953125,922.3005676269531
1760795726877919200,5113.752919189453,394.45343017578125,922.4120330810547
1760795727821111300,5114.696111328125,393.3304443359375,922.5370788574219
1760795728764438300,5115.6394382324215,392.35809326171875,922.6451110839844
1760795729707745300,5116.582745361328,391.70806884765625,922.7176666259766
1760795730651031300,5117.52603125,391.70538330078125,922.7178192138672
1760795731594438400,5118.469438476563,391.70538330078125,922.7178192138672
1760795732537681400,5119.412681396484,392.47698974609375,922.6319122314453
1760795733480769300,5120.355769287109,393.65283203125,922.5010681152344
1760795734423854300,5121.298854248047,394.69122314453125,922.3854064941406
1760795735366830300,5122.241830322266,395.31744384765625,922.3157501220703
1760795736309861000,5123.184861083984,395.31744384765625,922.3157501220703
1760795737253069000,5124.1280690917965,395.04266357421875,922.3462677001953
1760795738196256300,5125.071256347656,394.1865234375,922.4416351318359
1760795739139285200,5126.01428515625,393.20623779296875,922.5509643554688
1760795740082262300,5126.957262207031,392.35540771484375,922.6455688476562
1760795741025260300,5127.900260253906,391.63140869140625,922.7260589599609
1760795741968259300,5128.843259277343,391.0184326171875,922.7944183349609
1760795742911352000,5129.786352050781,390.426513671875,922.8604888916016
1760795743854490400,5130.729490478516,389.771240234375,922.9335021972656
1760795744797699300,5131.67269921875,388.9732666015625,923.0221557617188
1760795745740949200,5132.61594921875,388.1224365234375,923.1169891357422
1760795746684149200,5133.5591491699215,387.31390380859375,923.2070159912109
1760795747627259100,5134.502259033203,386.6004638671875,923.2866668701172
1760795748570348300,5135.445348388672,386.07196044921875,923.3454895019531
1760795749513484300,5136.388484375,386.07196044921875,923.3454895019531
1760795750456579300,5137.331579345703,386.23052978515625,923.3278656005859
1760795751399755300,5138.274755371093,386.9730224609375,923.2451629638672
1760795752343040300,5139.218040283203,388.01934814453125,923.1284332275391
1760795753286220300,5140.1612202148435,389.0762939453125,923.0108642578125
1760795754229460200,5141.104460205078,389.90069580078125,922.9190063476562
1760795755172690200,5142.047690185547,390.05657958984375,922.901611328125
1760795756115916300,5142.990916259766,390.05657958984375,922.901611328125
1760795757059149300,5143.934149414063,389.14764404296875,923.0027008056641
